Year,CIPCODE,CIP Family,CIP Family Name,Tier,Institutions Offering,Total Completions,Male,Female,American Indian/Alaska Native,Asian,Black/African American,Hispanic/Latino,Native Hawaiian/Pacific Islander,White,Two or More Races,Race/Ethnicity Unknown,Nonresident Alien
2022,45.0101,45,Social Sciences,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.0101,45,Social Sciences,2,1,4,4,0,0,0,0,0,0,4,0,0,0
2022,45.0101,45,Social Sciences,3,1,1,1,0,0,0,0,0,0,1,0,0,0
2022,45.0101,45,Social Sciences,4,4,60,27,33,1,0,11,6,0,39,3,0,0
2022,45.0101,45,Social Sciences,5,9,61,25,36,0,0,7,7,0,39,3,4,1
2022,45.0102,45,Social Sciences,4,1,5,0,5,0,0,2,0,0,1,0,0,2
2022,45.0102,45,Social Sciences,5,3,8,3,5,0,2,0,1,0,5,0,0,0
2022,45.0201,45,Social Sciences,2,2,19,4,15,0,0,0,2,0,13,2,1,1
2022,45.0201,45,Social Sciences,3,1,12,4,8,0,0,1,1,0,9,0,1,0
2022,45.0201,45,Social Sciences,4,3,77,21,56,2,3,2,5,0,61,3,1,0
2022,45.0201,45,Social Sciences,5,7,99,26,73,1,4,8,15,0,57,3,4,7
2022,45.0203,45,Social Sciences,5,1,43,11,32,0,8,6,7,0,16,3,3,0
2022,45.0204,45,Social Sciences,4,1,4,1,3,0,1,0,0,0,3,0,0,0
2022,45.0204,45,Social Sciences,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.0301,45,Social Sciences,4,2,14,2,12,0,0,1,0,0,12,0,0,1
2022,45.0301,45,Social Sciences,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.0401,45,Social Sciences,1,3,74,33,41,0,1,18,12,0,36,3,3,1
2022,45.0401,45,Social Sciences,2,2,19,7,12,1,0,1,0,1,14,0,2,0
2022,45.0401,45,Social Sciences,3,2,35,11,24,0,1,2,2,1,27,1,0,1
2022,45.0401,45,Social Sciences,4,2,141,62,79,0,0,9,9,0,113,5,1,4
2022,45.0401,45,Social Sciences,5,7,154,54,100,1,3,34,10,0,85,5,14,2
2022,45.0601,45,Social Sciences,1,3,8,6,2,0,0,0,2,1,3,0,0,2
2022,45.0601,45,Social Sciences,2,5,72,51,21,0,5,1,5,0,47,3,0,11
2022,45.0601,45,Social Sciences,3,3,4,2,2,0,0,0,0,0,4,0,0,0
2022,45.0601,45,Social Sciences,4,7,151,89,62,0,5,7,7,0,109,9,0,14
2022,45.0601,45,Social Sciences,5,9,44,36,8,0,1,3,3,0,27,2,3,5
2022,45.0602,45,Social Sciences,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.0603,45,Social Sciences,1,1,30,24,6,1,2,2,1,0,17,0,1,6
2022,45.0603,45,Social Sciences,2,1,18,14,4,0,2,0,0,0,3,1,0,12
2022,45.0603,45,Social Sciences,3,1,6,4,2,0,0,1,1,0,3,0,0,1
2022,45.0603,45,Social Sciences,4,2,48,32,16,0,1,3,5,0,17,0,2,20
2022,45.0603,45,Social Sciences,5,3,128,85,43,0,8,5,10,0,60,7,4,34
2022,45.0604,45,Social Sciences,5,1,2,1,1,0,0,0,1,0,1,0,0,0
2022,45.0605,45,Social Sciences,5,1,156,41,115,0,0,1,0,0,2,1,150,2
2022,45.0701,45,Social Sciences,1,2,37,28,9,0,0,6,4,1,22,3,1,0
2022,45.0701,45,Social Sciences,2,1,12,6,6,1,0,0,0,0,9,1,0,1
2022,45.0701,45,Social Sciences,3,1,4,4,0,0,0,0,0,0,3,1,0,0
2022,45.0701,45,Social Sciences,4,5,62,39,23,1,1,0,9,0,46,1,0,4
2022,45.0701,45,Social Sciences,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.0702,45,Social Sciences,1,2,21,15,6,0,1,1,0,0,19,0,0,0
2022,45.0702,45,Social Sciences,2,3,14,10,4,3,0,0,0,0,7,2,0,2
2022,45.0702,45,Social Sciences,3,1,48,36,12,2,0,0,4,1,33,2,4,2
2022,45.0702,45,Social Sciences,4,2,20,14,6,1,0,0,2,0,14,0,0,3
2022,45.0702,45,Social Sciences,5,3,20,9,11,0,0,1,2,0,14,1,0,2
2022,45.0901,45,Social Sciences,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.0901,45,Social Sciences,3,1,3,0,3,0,0,0,0,0,0,0,0,3
2022,45.0901,45,Social Sciences,4,2,14,5,9,0,0,0,2,0,10,0,0,2
2022,45.0901,45,Social Sciences,5,6,69,35,34,0,0,4,4,0,41,4,6,10
2022,45.0902,45,Social Sciences,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.0902,45,Social Sciences,4,2,3,0,3,0,0,0,0,0,3,0,0,0
2022,45.0999,45,Social Sciences,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.0999,45,Social Sciences,5,1,16,10,6,0,1,2,4,0,6,2,1,0
2022,45.1001,45,Social Sciences,1,5,45,24,21,0,3,4,5,1,26,3,3,0
2022,45.1001,45,Social Sciences,2,4,149,79,70,1,3,3,18,0,110,10,0,4
2022,45.1001,45,Social Sciences,3,3,33,22,11,0,1,2,2,0,26,2,0,0
2022,45.1001,45,Social Sciences,4,12,260,130,130,0,4,11,16,1,207,12,5,4
2022,45.1001,45,Social Sciences,5,13,217,111,106,1,11,20,20,0,136,7,8,14
2022,45.1002,45,Social Sciences,4,3,12,6,6,0,0,0,2,0,10,0,0,0
2022,45.1004,45,Social Sciences,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.1099,45,Social Sciences,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,45.1101,45,Social Sciences,1,4,24,3,21,0,0,4,6,0,11,2,1,0
2022,45.1101,45,Social Sciences,2,6,45,11,34,0,0,6,5,0,29,3,1,1
2022,45.1101,45,Social Sciences,3,3,29,4,25,0,0,4,9,0,12,2,0,2
2022,45.1101,45,Social Sciences,4,13,182,60,122,2,4,25,15,0,117,7,4,8
2022,45.1101,45,Social Sciences,5,15,138,24,114,1,5,40,9,0,79,1,3,0
2022,45.1201,45,Social Sciences,1,1,1,0,1,0,0,0,0,0,1,0,0,0
2022,45.1201,45,Social Sciences,5,2,3,0,3,0,0,1,0,0,2,0,0,0
2022,45.1301,45,Social Sciences,5,1,4,1,3,0,0,0,0,0,3,0,1,0
2022,45.9999,45,Social Sciences,4,3,18,14,4,0,0,1,0,0,15,0,0,2
2022,45.9999,45,Social Sciences,5,2,26,14,12,0,0,4,3,0,16,0,3,0
2022,46.0000,46,Construction Trades,4,2,20,19,1,0,0,1,1,0,14,4,0,0
2022,46.0000,46,Construction Trades,5,5,27,25,2,0,0,2,0,0,25,0,0,0
2022,46.0101,46,Construction Trades,3,1,6,6,0,0,0,0,0,0,5,1,0,0
2022,46.0101,46,Construction Trades,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,46.0201,46,Construction Trades,1,1,41,38,3,0,2,1,15,0,11,5,4,3
2022,46.0201,46,Construction Trades,3,4,53,51,2,0,0,1,3,0,44,0,4,1
2022,46.0201,46,Construction Trades,4,2,73,61,12,0,0,5,2,0,61,5,0,0
2022,46.0201,46,Construction Trades,5,14,165,154,11,1,4,11,28,0,94,15,12,0
2022,46.0301,46,Construction Trades,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,46.0301,46,Construction Trades,4,1,15,15,0,0,0,0,1,0,14,0,0,0
2022,46.0301,46,Construction Trades,5,2,68,68,0,0,0,0,4,0,60,4,0,0
2022,46.0302,46,Construction Trades,1,2,98,92,6,2,2,5,17,0,64,3,5,0
2022,46.0302,46,Construction Trades,3,2,44,43,1,0,0,0,0,0,12,2,30,0
2022,46.0302,46,Construction Trades,4,1,2,2,0,0,0,0,0,0,2,0,0,0
2022,46.0302,46,Construction Trades,5,11,160,157,3,0,0,6,35,0,114,3,1,1
2022,46.0303,46,Construction Trades,4,1,17,17,0,0,0,0,2,0,15,0,0,0
2022,46.0303,46,Construction Trades,5,1,44,44,0,0,0,0,0,0,42,1,1,0
2022,46.0401,46,Construction Trades,1,2,39,33,6,0,0,9,13,0,11,2,4,0
2022,46.0401,46,Construction Trades,4,1,37,36,1,0,1,0,15,0,21,0,0,0
2022,46.0401,46,Construction Trades,5,1,5,5,0,0,0,2,0,0,3,0,0,0
2022,46.0412,46,Construction Trades,3,1,5,4,1,0,0,0,0,0,5,0,0,0
2022,46.0412,46,Construction Trades,5,1,5,5,0,0,0,0,1,0,4,0,0,0
2022,46.0415,46,Construction Trades,5,1,11,11,0,0,0,0,5,0,4,0,2,0
2022,46.0503,46,Construction Trades,1,1,6,5,1,1,1,0,0,0,4,0,0,0
2022,46.0503,46,Construction Trades,5,4,73,72,1,1,0,10,8,0,47,1,6,0
2022,46.9999,46,Construction Trades,5,1,2,2,0,0,0,0,0,0,2,0,0,0
2022,47.0101,47,Mechanic & Repair Technologies,1,1,28,27,1,0,2,1,5,0,20,0,0,0
2022,47.0101,47,Mechanic & Repair Technologies,4,1,12,12,0,0,0,0,1,0,11,0,0,0
2022,47.0101,47,Mechanic & Repair Technologies,5,3,41,40,1,0,0,19,1,0,21,0,0,0
2022,47.0104,47,Mechanic & Repair Technologies,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,47.0105,47,Mechanic & Repair Technologies,4,1,4,3,1,0,0,0,0,0,4,0,0,0
2022,47.0105,47,Mechanic & Repair Technologies,5,3,129,123,6,0,1,10,4,1,99,1,13,0
2022,47.0106,47,Mechanic & Repair Technologies,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,47.0106,47,Mechanic & Repair Technologies,5,1,1,1,0,0,0,0,0,0,1,0,0,0
2022,47.0201,47,Mechanic & Repair Technologies,1,4,154,148,6,1,4,18,36,0,81,8,5,1
2022,47.0201,47,Mechanic & Repair Technologies,3,3,26,25,1,0,0,1,2,0,17,1,5,0
2022,47.0201,47,Mechanic & Repair Technologies,4,4,70,68,2,1,0,0,5,0,57,5,2,0
2022,47.0201,47,Mechanic & Repair Technologies,5,14,227,222,5,1,7,25,17,0,167,5,5,0
2022,47.0302,47,Mechanic & Repair Technologies,3,1,15,14,1,0,0,0,0,0,10,1,4,0
2022,47.0302,47,Mechanic & Repair Technologies,5,1,40,39,1,0,0,0,0,0,40,0,0,0
2022,47.0303,47,Mechanic & Repair Technologies,1,1,5,4,1,0,0,2,1,0,1,0,1,0
2022,47.0303,47,Mechanic & Repair Technologies,3,3,24,22,2,0,0,1,5,0,17,1,0,0
2022,47.0303,47,Mechanic & Repair Technologies,4,2,9,7,2,0,0,0,0,0,9,0,0,0
2022,47.0303,47,Mechanic & Repair Technologies,5,6,50,47,3,0,2,6,0,0,38,0,4,0
2022,47.0399,47,Mechanic & Repair Technologies,4,1,10,9,1,0,0,1,0,0,9,0,0,0
2022,47.0499,47,Mechanic & Repair Technologies,3,1,5,4,1,0,0,0,0,0,5,0,0,0
2022,47.0603,47,Mechanic & Repair Technologies,1,2,16,12,4,0,0,2,9,0,4,1,0,0
2022,47.0603,47,Mechanic & Repair Technologies,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,47.0603,47,Mechanic & Repair Technologies,3,3,18,17,1,0,0,0,2,0,14,0,2,0
2022,47.0603,47,Mechanic & Repair Technologies,4,3,39,34,5,1,0,1,2,1,33,1,0,0
2022,47.0603,47,Mechanic & Repair Technologies,5,16,72,66,6,0,1,2,6,1,56,4,2,0
2022,47.0604,47,Mechanic & Repair Technologies,1,2,92,88,4,0,4,5,24,0,56,2,1,0
2022,47.0604,47,Mechanic & Repair Technologies,3,4,41,39,2,0,0,0,8,0,28,1,4,0
2022,47.0604,47,Mechanic & Repair Technologies,4,6,96,86,10,0,3,6,8,0,76,3,0,0
2022,47.0604,47,Mechanic & Repair Technologies,5,25,340,312,28,3,9,13,42,1,245,9,18,0
2022,47.0605,47,Mechanic & Repair Technologies,3,2,7,7,0,0,0,0,0,0,7,0,0,0
2022,47.0605,47,Mechanic & Repair Technologies,4,1,47,45,2,1,0,2,0,0,43,1,0,0
2022,47.0605,47,Mechanic & Repair Technologies,5,6,46,44,2,0,0,1,2,0,33,1,9,0
2022,47.0607,47,Mechanic & Repair Technologies,1,1,73,68,5,0,2,13,9,0,45,3,1,0
2022,47.0607,47,Mechanic & Repair Technologies,4,2,7,7,0,0,0,0,1,0,5,1,0,0
2022,47.0607,47,Mechanic & Repair Technologies,5,2,266,235,31,2,18,9,49,2,160,5,21,0
2022,47.0608,47,Mechanic & Repair Technologies,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,47.0608,47,Mechanic & Repair Technologies,5,2,129,121,8,0,12,2,19,0,86,2,8,0
2022,47.0609,47,Mechanic & Repair Technologies,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,47.0611,47,Mechanic & Repair Technologies,3,1,10,8,2,0,0,0,0,0,10,0,0,0
2022,47.0613,47,Mechanic & Repair Technologies,3,2,34,32,2,2,0,1,4,0,22,1,4,0
2022,47.0613,47,Mechanic & Repair Technologies,5,6,93,93,0,1,0,1,25,2,64,0,0,0
2022,47.0614,47,Mechanic & Repair Technologies,5,1,7,7,0,0,0,1,0,0,4,0,2,0
2022,47.0616,47,Mechanic & Repair Technologies,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,47.0617,47,Mechanic & Repair Technologies,5,1,24,24,0,0,1,2,2,0,16,0,3,0
2022,47.0701,47,Mechanic & Repair Technologies,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,47.0703,47,Mechanic & Repair Technologies,5,1,1,1,0,0,0,0,0,0,1,0,0,0
2022,47.0704,47,Mechanic & Repair Technologies,5,2,82,78,4,2,0,0,5,0,72,0,3,0
2022,47.9999,47,Mechanic & Repair Technologies,3,2,19,18,1,0,0,0,2,0,16,1,0,0
2022,47.9999,47,Mechanic & Repair Technologies,5,3,18,16,2,0,0,0,1,0,16,0,1,0
2022,48.0501,48,Precision Production,1,1,7,7,0,0,0,0,0,0,5,1,1,0
2022,48.0501,48,Precision Production,3,1,23,23,0,0,1,1,1,0,14,0,4,2
2022,48.0501,48,Precision Production,4,1,8,8,0,0,0,0,0,0,8,0,0,0
2022,48.0501,48,Precision Production,5,13,210,191,19,0,14,14,10,0,158,5,9,0
2022,48.0503,48,Precision Production,1,1,31,30,1,0,4,1,8,0,18,0,0,0
2022,48.0503,48,Precision Production,5,2,10,10,0,0,0,1,2,0,7,0,0,0
2022,48.0506,48,Precision Production,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,48.0508,48,Precision Production,1,3,149,117,32,1,2,19,16,0,104,3,3,1
2022,48.0508,48,Precision Production,3,4,155,141,14,2,1,3,8,0,109,6,26,0
2022,48.0508,48,Precision Production,4,6,349,319,30,1,1,3,23,0,305,13,3,0
2022,48.0508,48,Precision Production,5,28,783,739,44,11,2,37,108,1,562,25,34,3
2022,48.0511,48,Precision Production,3,1,33,28,5,0,0,0,3,0,30,0,0,0
2022,48.0703,48,Precision Production,3,1,6,6,0,0,1,1,1,0,1,0,1,1
2022,48.0703,48,Precision Production,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,48.9999,48,Precision Production,4,1,1,1,0,0,0,0,0,0,0,1,0,0
2022,48.9999,48,Precision Production,5,4,11,9,2,1,0,2,4,0,3,0,1,0
2022,49.0101,49,Transportation & Materials Moving,4,1,56,54,2,0,3,1,3,0,31,2,1,15
2022,49.0101,49,Transportation & Materials Moving,5,1,34,30,4,0,2,0,3,0,22,2,0,5
2022,49.0102,49,Transportation & Materials Moving,2,1,32,30,2,0,0,0,0,0,28,0,0,4
2022,49.0102,49,Transportation & Materials Moving,4,2,10,9,1,0,1,0,0,1,6,1,0,1
2022,49.0102,49,Transportation & Materials Moving,5,1,3,2,1,0,0,0,0,0,2,0,0,1
2022,49.0104,49,Transportation & Materials Moving,2,1,26,22,4,0,0,0,1,0,23,1,0,1
2022,49.0105,49,Transportation & Materials Moving,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,49.0108,49,Transportation & Materials Moving,5,1,9,8,1,0,0,0,0,0,9,0,0,0
2022,49.0109,49,Transportation & Materials Moving,1,1,3,3,0,0,0,0,2,0,0,0,0,1
2022,49.0199,49,Transportation & Materials Moving,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,49.0199,49,Transportation & Materials Moving,5,3,5,5,0,0,0,0,0,0,5,0,0,0
2022,49.0202,49,Transportation & Materials Moving,3,1,8,8,0,0,0,1,2,0,3,1,1,0
2022,49.0202,49,Transportation & Materials Moving,5,2,120,118,2,0,0,0,1,1,117,1,0,0
2022,49.0205,49,Transportation & Materials Moving,5,7,417,361,56,2,4,18,52,1,182,3,155,0
2022,49.0208,49,Transportation & Materials Moving,1,1,58,57,1,0,0,7,7,0,33,0,11,0
2022,50.0101,50,Visual & Performing Arts,3,2,9,2,7,0,0,0,1,0,8,0,0,0
2022,50.0101,50,Visual & Performing Arts,4,2,15,8,7,0,0,0,0,0,15,0,0,0
2022,50.0101,50,Visual & Performing Arts,5,5,94,28,66,0,0,8,6,0,73,5,2,0
2022,50.0102,50,Visual & Performing Arts,4,2,47,27,20,0,3,3,4,0,31,3,0,3
2022,50.0102,50,Visual & Performing Arts,5,8,65,35,30,0,6,2,4,0,48,3,1,1
2022,50.0301,50,Visual & Performing Arts,1,1,17,0,17,0,1,2,0,0,14,0,0,0
2022,50.0301,50,Visual & Performing Arts,2,1,21,1,20,0,0,1,2,0,18,0,0,0
2022,50.0301,50,Visual & Performing Arts,3,2,1,0,1,0,0,0,0,0,1,0,0,0
2022,50.0301,50,Visual & Performing Arts,4,2,2,0,2,0,0,0,0,0,2,0,0,0
2022,50.0301,50,Visual & Performing Arts,5,5,14,0,14,0,0,3,0,0,10,0,1,0
2022,50.0302,50,Visual & Performing Arts,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0399,50,Visual & Performing Arts,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0401,50,Visual & Performing Arts,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0401,50,Visual & Performing Arts,2,1,83,27,56,0,1,1,11,0,60,5,0,5
2022,50.0401,50,Visual & Performing Arts,3,1,8,5,3,0,0,0,2,0,6,0,0,0
2022,50.0401,50,Visual & Performing Arts,4,2,42,5,37,0,0,1,4,0,34,1,0,2
2022,50.0401,50,Visual & Performing Arts,5,4,58,13,45,1,10,3,7,0,24,2,1,10
2022,50.0402,50,Visual & Performing Arts,1,1,12,3,9,0,0,3,1,0,7,1,0,0
2022,50.0402,50,Visual & Performing Arts,2,1,13,5,8,0,0,1,1,0,9,1,0,1
2022,50.0402,50,Visual & Performing Arts,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0402,50,Visual & Performing Arts,4,1,7,3,4,0,0,0,1,0,5,0,1,0
2022,50.0402,50,Visual & Performing Arts,5,5,40,15,25,0,0,0,5,0,29,4,0,2
2022,50.0404,50,Visual & Performing Arts,1,1,1,1,0,0,0,0,0,0,1,0,0,0
2022,50.0404,50,Visual & Performing Arts,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0404,50,Visual & Performing Arts,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0404,50,Visual & Performing Arts,5,1,9,5,4,0,3,0,3,0,2,0,0,1
2022,50.0406,50,Visual & Performing Arts,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0406,50,Visual & Performing Arts,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0407,50,Visual & Performing Arts,1,1,6,1,5,0,0,1,2,0,0,1,1,1
2022,50.0407,50,Visual & Performing Arts,4,1,4,0,4,0,0,0,0,0,4,0,0,0
2022,50.0407,50,Visual & Performing Arts,5,2,2,0,2,0,0,1,0,0,1,0,0,0
2022,50.0408,50,Visual & Performing Arts,1,2,78,5,73,0,1,2,3,0,59,5,3,5
2022,50.0408,50,Visual & Performing Arts,2,1,7,1,6,0,1,0,0,0,4,2,0,0
2022,50.0408,50,Visual & Performing Arts,4,2,48,2,46,0,1,3,5,0,36,2,0,1
2022,50.0408,50,Visual & Performing Arts,5,5,68,5,63,0,1,7,3,0,50,3,1,3
2022,50.0409,50,Visual & Performing Arts,1,4,60,16,44,0,2,4,7,0,42,1,2,2
2022,50.0409,50,Visual & Performing Arts,2,2,20,6,14,0,1,0,1,0,18,0,0,0
2022,50.0409,50,Visual & Performing Arts,3,2,18,4,14,0,0,1,2,0,13,0,1,1
2022,50.0409,50,Visual & Performing Arts,4,5,22,4,18,1,1,0,0,1,16,1,0,2
2022,50.0409,50,Visual & Performing Arts,5,12,100,39,61,0,1,19,7,0,62,4,3,4
2022,50.0410,50,Visual & Performing Arts,1,1,27,7,20,0,1,0,4,0,19,3,0,0
2022,50.0410,50,Visual & Performing Arts,5,1,6,2,4,0,0,0,2,0,4,0,0,0
2022,50.0411,50,Visual & Performing Arts,1,1,10,9,1,0,0,1,0,0,9,0,0,0
2022,50.0411,50,Visual & Performing Arts,4,1,6,5,1,0,0,1,0,0,4,0,0,1
2022,50.0411,50,Visual & Performing Arts,5,4,37,25,12,0,3,2,2,0,26,2,2,0
2022,50.0499,50,Visual & Performing Arts,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0499,50,Visual & Performing Arts,3,1,6,2,4,0,0,0,1,0,5,0,0,0
2022,50.0499,50,Visual & Performing Arts,5,2,14,5,9,0,1,1,1,0,9,0,1,1
2022,50.0501,50,Visual & Performing Arts,1,5,20,10,10,0,1,2,3,0,14,0,0,0
2022,50.0501,50,Visual & Performing Arts,2,6,38,13,25,0,0,3,2,0,29,2,0,2
2022,50.0501,50,Visual & Performing Arts,3,5,12,3,9,0,0,0,1,0,11,0,0,0
2022,50.0501,50,Visual & Performing Arts,4,12,79,26,53,1,0,3,7,0,63,4,1,0
2022,50.0501,50,Visual & Performing Arts,5,18,39,14,25,0,0,1,5,0,32,0,0,1
2022,50.0502,50,Visual & Performing Arts,1,1,13,2,11,0,0,0,0,0,13,0,0,0
2022,50.0502,50,Visual & Performing Arts,4,2,4,0,4,1,0,0,0,0,2,1,0,0
2022,50.0502,50,Visual & Performing Arts,5,3,5,2,3,0,0,0,0,0,5,0,0,0
2022,50.0504,50,Visual & Performing Arts,4,2,42,12,30,0,1,3,0,0,36,2,0,0
2022,50.0506,50,Visual & Performing Arts,4,2,7,1,6,0,0,0,0,0,7,0,0,0
2022,50.0506,50,Visual & Performing Arts,5,3,18,8,10,0,0,1,1,0,16,0,0,0
2022,50.0507,50,Visual & Performing Arts,1,1,8,3,5,0,0,2,1,0,5,0,0,0
2022,50.0507,50,Visual & Performing Arts,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0507,50,Visual & Performing Arts,4,1,3,1,2,1,0,1,0,0,1,0,0,0
2022,50.0507,50,Visual & Performing Arts,5,2,7,4,3,0,0,0,0,0,6,0,1,0
2022,50.0509,50,Visual & Performing Arts,1,1,1,1,0,0,0,0,0,0,1,0,0,0
2022,50.0509,50,Visual & Performing Arts,2,1,3,0,3,0,0,0,1,0,2,0,0,0
2022,50.0509,50,Visual & Performing Arts,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0509,50,Visual & Performing Arts,4,2,13,0,13,0,0,0,0,0,13,0,0,0
2022,50.0509,50,Visual & Performing Arts,5,7,21,8,13,0,1,2,0,0,14,2,1,1
2022,50.0510,50,Visual & Performing Arts,4,1,2,0,2,0,0,0,0,0,1,1,0,0
2022,50.0510,50,Visual & Performing Arts,5,1,6,2,4,0,0,0,3,0,3,0,0,0
2022,50.0599,50,Visual & Performing Arts,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0599,50,Visual & Performing Arts,4,2,4,0,4,1,0,0,0,0,3,0,0,0
2022,50.0599,50,Visual & Performing Arts,5,4,20,6,14,0,0,0,1,0,17,1,1,0
2022,50.0601,50,Visual & Performing Arts,2,1,52,30,22,0,4,3,6,0,35,1,0,3
2022,50.0601,50,Visual & Performing Arts,4,2,38,18,20,0,1,7,1,0,28,0,1,0
2022,50.0601,50,Visual & Performing Arts,5,4,10,4,6,0,0,0,0,0,7,1,0,2
2022,50.0602,50,Visual & Performing Arts,1,2,11,5,6,0,0,1,4,0,6,0,0,0
2022,50.0602,50,Visual & Performing Arts,2,1,9,5,4,0,0,0,0,0,9,0,0,0
2022,50.0602,50,Visual & Performing Arts,4,1,22,11,11,0,0,0,0,0,21,1,0,0
2022,50.0602,50,Visual & Performing Arts,5,3,49,31,18,0,2,3,6,0,28,2,3,5
2022,50.0605,50,Visual & Performing Arts,1,1,6,1,5,0,0,0,1,0,3,2,0,0
2022,50.0605,50,Visual & Performing Arts,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0605,50,Visual & Performing Arts,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0605,50,Visual & Performing Arts,5,4,4,0,4,0,0,1,0,0,1,1,0,1
2022,50.0607,50,Visual & Performing Arts,4,1,1,0,1,0,0,0,0,0,1,0,0,0
2022,50.0607,50,Visual & Performing Arts,5,1,1,0,1,0,0,0,0,0,1,0,0,0
2022,50.0701,50,Visual & Performing Arts,1,2,10,1,9,0,1,1,3,0,4,1,0,0
2022,50.0701,50,Visual & Performing Arts,2,2,6,0,6,0,1,0,0,0,5,0,0,0
2022,50.0701,50,Visual & Performing Arts,3,2,24,5,19,0,0,1,1,0,19,0,0,3
2022,50.0701,50,Visual & Performing Arts,4,10,99,20,79,0,2,2,4,0,86,4,1,0
2022,50.0701,50,Visual & Performing Arts,5,14,60,15,45,1,3,3,5,1,38,1,4,4
2022,50.0702,50,Visual & Performing Arts,1,2,23,10,13,0,1,4,3,0,13,0,2,0
2022,50.0702,50,Visual & Performing Arts,2,4,56,14,42,0,1,4,1,0,39,6,1,4
2022,50.0702,50,Visual & Performing Arts,3,3,24,5,19,0,0,2,4,0,15,1,0,2
2022,50.0702,50,Visual & Performing Arts,4,5,83,27,56,0,1,6,9,0,57,3,0,7
2022,50.0702,50,Visual & Performing Arts,5,15,127,35,92,0,6,6,7,0,95,8,2,3
2022,50.0703,50,Visual & Performing Arts,1,2,14,1,13,0,0,1,2,0,11,0,0,0
2022,50.0703,50,Visual & Performing Arts,2,1,20,6,14,0,0,1,1,0,13,0,1,4
2022,50.0703,50,Visual & Performing Arts,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0703,50,Visual & Performing Arts,4,3,5,1,4,0,0,0,0,0,4,1,0,0
2022,50.0703,50,Visual & Performing Arts,5,7,52,7,45,1,1,1,6,0,32,2,6,3
2022,50.0706,50,Visual & Performing Arts,4,1,17,12,5,0,0,0,1,1,15,0,0,0
2022,50.0706,50,Visual & Performing Arts,5,1,1,0,1,0,0,0,0,0,1,0,0,0
2022,50.0708,50,Visual & Performing Arts,1,1,22,5,17,1,1,0,2,0,17,1,0,0
2022,50.0708,50,Visual & Performing Arts,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0708,50,Visual & Performing Arts,5,4,4,1,3,0,0,1,0,0,3,0,0,0
2022,50.0709,50,Visual & Performing Arts,1,1,8,5,3,1,0,0,0,0,5,1,1,0
2022,50.0709,50,Visual & Performing Arts,5,2,4,0,4,0,0,0,0,0,4,0,0,0
2022,50.0710,50,Visual & Performing Arts,1,1,7,2,5,0,0,0,0,0,6,1,0,0
2022,50.0710,50,Visual & Performing Arts,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,50.0710,50,Visual & Performing Arts,5,2,3,1,2,0,1,0,0,0,2,0,0,0
2022,50.0711,50,Visual & Performing Arts,1,1,9,3,6,0,0,0,1,0,8,0,0,0
2022,50.0711,50,Visual & Performing Arts,4,1,0,0,0,0,0,0,0,0,0,0,0,0
